"ROW.NUM","ICD.9.CM.CODE","CCS.CATEGORY","CCS.CATEGORY.DESCRIPTION","ICD.9.CM.CODE.DESCRIPTION","OPTIONAL.CCS.CATEGORY","OPTIONAL.CCS.CATEGORY.DESCRIPTION","ICD9.CODE.FRMT"
"12429","9942 ","244  ","Other injury","EFFECTS OF HUNGER"," "," ","994.2"
"12430","9943 ","244  ","Other injury","EFFECTS OF THIRST"," "," ","994.3"
"12431","9944 ","244  ","Other injury","EXHAUSTION-EXPOSURE"," "," ","994.4"
"12432","9945 ","244  ","Other injury","EXHAUSTION-EXCESS EXERT"," "," ","994.5"
"12433","9946 ","244  ","Other injury","MOTION SICKNESS"," "," ","994.6"
"12434","9947 ","244  ","Other injury","ASPHYXIATION/STRANGULAT"," "," ","994.7"
"12435","9948 ","244  ","Other injury","EFFECTS ELECTRIC CURRENT"," "," ","994.8"
"12436","9949 ","244  ","Other injury","EFFECT EXTERNAL CAUS NEC"," "," ","994.9"
"12437","9955 ","244  ","Other injury","CHILD MALTREATMENT SYND (End 1996)"," "," ","995.5"
"12438","99550","244  ","Other injury","CHILD ABUSE NOS (Begin 1996)"," "," ","995.50"
"12439","99551","244  ","Other injury","CHILD PSYCH ABUSE (Begin 1996)"," "," ","995.51"
"12440","99552","244  ","Other injury","CHILD NEGLECT (Begin 1996)"," "," ","995.52"
"12441","99553","244  ","Other injury","CHILD SEX ABUSE (Begin 1996)"," "," ","995.53"
"12442","99554","244  ","Other injury","CHILD PHYSICAL ABUSE (Begin 1996)"," "," ","995.54"
"12443","99555","244  ","Other injury","SHAKEN INFANT SYND (Begin 1996)"," "," ","995.55"
"12444","99559","244  ","Other injury","OTHER CHILD ABUSE (Begin 1996)"," "," ","995.59"
"12445","99580","244  ","Other injury","ADULT ABUSE NOS (Begin 1996)"," "," ","995.80"
"12446","99581","244  ","Other injury","ADULT MALTREATMENT SYND"," "," ","995.81"
"12447","99582","244  ","Other injury","ADULT PSYCH ABUSE (Begin 1996)"," "," ","995.82"
"12448","99583","244  ","Other injury","ADULT SEX ABUSE (Begin 1996)"," "," ","995.83"
"12449","99584","244  ","Other injury","ADULT NEGLECT (Begin 1996)"," "," ","995.84"
"12450","99585","244  ","Other injury","OTHER ADULT ABUSE (Begin 1996)"," "," ","995.85"
"12451","99589","244  ","Other injury","ADVERSE EFFECT NEC"," "," ","995.89"
"12452","99590","244  ","Other injury","SYSTEMIC INFLAM RESPONSE SYNDRO UNSPEC (Begin 2002)"," "," ","995.90"
"12453","99593","244  ","Other injury","SYS INFLAM / NON-INFECT W/O ORGAN DYSF (Begin 2002)"," "," ","995.93"
"12454","99594","244  ","Other injury","SYS INFLAM / NON-INFECT W ORGAN DYSFUN (Begin 2002)"," "," ","995.94"
"12455","V155 ","244  ","Other injury","HX OF INJURY (end 2008)"," "," ","V15.5"
"12456","V1551","244  ","Other injury","HX TRAUMATIC FRACTURE (Begin 2008)"," "," ","V15.51"
"12457","V1559","244  ","Other injury","HX INJURY NEC (Begin 2008)"," "," ","V15.59"
"12458","V156 ","244  ","Other injury","HX OF POISONING"," "," ","V15.6"
"12459","V1588","244  ","Other injury","PERSONAL HISTORY OF FALL (Begin 2005)"," "," ","V15.88"
"12460","V713 ","244  ","Other injury","OBSERV-WORK ACCIDENT"," "," ","V71.3"
"12461","V714 ","244  ","Other injury","OBSERV-ACCIDENT NEC"," "," ","V71.4"
"12462","V716 ","244  ","Other injury","OBSERV-INFLICTED INJ NEC"," "," ","V71.6"
"12463","V9010","244  ","Other injury","Retained metal frag NOS (Begin 2010)"," "," ","V90.10"
"12464","V9011","244  ","Other injury","Retain magnet metal frag (Begin 2010)"," "," ","V90.11"
"12465","V9012","244  ","Other injury","Retain nonmag meta frag (Begin 2010)"," "," ","V90.12"
"12466","V902 ","244  ","Other injury","Retain plastic fragments (Begin 2010)"," "," ","V90.2"
"12467","V9031","244  ","Other injury","Retained quills/spines (Begin 2010)"," "," ","V90.31"
"12468","V9032","244  ","Other injury","Retained tooth (Begin 2010)"," "," ","V90.32"
"12469","V9033","244  ","Other injury","Retained wood fragments (Begin 2010)"," "," ","V90.33"
"12470","V9039","244  ","Other injury","Retain organic frag NEC (Begin 2010)"," "," ","V90.39"
"12471","V9081","244  ","Other injury","Retained glass fragments (Begin 2010)"," "," ","V90.81"
"12472","V9083","244  ","Other injury","Retain stone/crystl frag (Begin 2010)"," "," ","V90.83"
"12473","V9089","244  ","Other injury","Retain FB NEC (Begin 2010)"," "," ","V90.89"
"12474","V909 ","244  ","Other injury","Retain FB mat NOS (Begin 2010)"," "," ","V90.9"
"12475","7802 ","245  ","Syncope","SYNCOPE AND COLLAPSE"," "," ","780.2"
"12476","7806 ","246  ","FUO","PYREXIA UNKNOWN ORIGIN (end 2008)"," "," ","780.6"
"12477","78060","246  ","FUO","FEVER NOS (Begin 2008)"," "," ","780.60"
"12478","78061","246  ","FUO","FEVER IN OTHER DISEASES (Begin 2008)"," "," ","780.61"
"12479","2891 ","247  ","Lymph enlarg","CHRONIC LYMPHADENITIS"," "," ","289.1"
"12480","2892 ","247  ","Lymph enlarg","MESENTERIC LYMPHADENITIS"," "," ","289.2"
"12481","2893 ","247  ","Lymph enlarg","LYMPHADENITIS NOS"," "," ","289.3"
"12482","683  ","247  ","Lymph enlarg","ACUTE LYMPHADENITIS"," "," ","683"
"12483","7856 ","247  ","Lymph enlarg","ENLARGEMENT LYMPH NODES"," "," ","785.6"
"12484","44024","248  ","Gangrene","ATHEROSCL-EXTREMITY+GANGRENE (Begin 1993)"," "," ","440.24"
"12485","7854 ","248  ","Gangrene","GANGRENE"," "," ","785.4"
"12486","78550","249  ","Shock","SHOCK NOS"," "," ","785.50"
"12487","78551","249  ","Shock","CARDIOGENIC SHOCK"," "," ","785.51"
"12488","78552","249  ","Shock","SEPTIC SHOCK (Begin 2003)"," "," ","785.52"
"12489","78559","249  ","Shock","SHOCK W/O TRAUMA NEC"," "," ","785.59"
"12490","7870 ","250  ","Nausea/vomit","NAUSEA AND VOMITING (End 1994)"," "," ","787.0"
"12491","78701","250  ","Nausea/vomit","NAUSEA WITH VOMITING (Begin 1994)"," "," ","787.01"
"12492","78702","250  ","Nausea/vomit","NAUSEA ALONE (Begin 1994)"," "," ","787.02"
"12493","78703","250  ","Nausea/vomit","VOMITING ALONE (Begin 1994)"," "," ","787.03"
"12494","78704","250  ","Nausea/vomit","Bilious emesis (Begin 2009)"," "," ","787.04"
"12495","7890 ","251  ","Abdomnl pain","ABDOMINAL PAIN (End 1994)"," "," ","789.0"
"12496","78900","251  ","Abdomnl pain","ABDOM PAIN NOS (Begin 1994)"," "," ","789.00"
"12497","78901","251  ","Abdomnl pain","ABDOM PAIN RUQ (Begin 1994)"," "," ","789.01"
"12498","78902","251  ","Abdomnl pain","ABDOM PAIN LUQ (Begin 1994)"," "," ","789.02"
"12499","78903","251  ","Abdomnl pain","ABDOM PAIN RLQ (Begin 1994)"," "," ","789.03"
"12500","78904","251  ","Abdomnl pain","ABDOM PAIN LLQ (Begin 1994)"," "," ","789.04"
"12501","78905","251  ","Abdomnl pain","ABDOM PAIN PERIUBILICAL (Begin 1994)"," "," ","789.05"
"12502","78906","251  ","Abdomnl pain","ABDOM PAIN EPIGASTRIC (Begin 1994)"," "," ","789.06"
"12503","78907","251  ","Abdomnl pain","ABDOM PAIN GENERALIZED (Begin 1994)"," "," ","789.07"
"12504","78909","251  ","Abdomnl pain","ABDOM PAIN NEC (Begin 1994)"," "," ","789.09"
"12505","78960","251  ","Abdomnl pain","ABDOM TENDER NOS (Begin 1994)"," "," ","789.60"
"12506","78961","251  ","Abdomnl pain","ABDOM TENDER RUQ (Begin 1994)"," "," ","789.61"
"12507","78962","251  ","Abdomnl pain","ABDOM TENDER LUQ (Begin 1994)"," "," ","789.62"
"12508","78963","251  ","Abdomnl pain","ABDOM TENDER RLQ (Begin 1994)"," "," ","789.63"
"12509","78964","251  ","Abdomnl pain","ABDOM TENDER LLQ (Begin 1994)"," "," ","789.64"
"12510","78965","251  ","Abdomnl pain","ABDOM TENDER PERIUBILICAL (Begin 1994)"," "," ","789.65"
"12511","78966","251  ","Abdomnl pain","ABDOM TENDER EPIGASTRIC (Begin 1994)"," "," ","789.66"
"12512","78967","251  ","Abdomnl pain","ABDOM TENDER GENERALIZED (Begin 1994)"," "," ","789.67"
"12513","78969","251  ","Abdomnl pain","ABDOM TENDER NEC (Begin 1994)"," "," ","789.69"
"12514","7807 ","252  ","Fatigue","MALAISE AND FATIGUE (End 1998)"," "," ","780.7"
"12515","78071","252  ","Fatigue","CHR FATIGUE SYNDR (Begin 1998)"," "," ","780.71"
"12516","78079","252  ","Fatigue","OTH MALAISE/FATIGUE (Begin 1998)"," "," ","780.79"
"12517","4771 ","253  ","Allergy","ALLERGIC RHINITIS DUE TO FOOD (Begin 2000)"," "," ","477.1"
"12518","5186 ","253  ","Allergy","ALLERG BRONCHO ASPERGILL (Begin 1997)"," "," ","518.6"
"12519","5583 ","253  ","Allergy","ALLERGIC GASTROENTERITIS & COLITIS (Begin 2000)"," "," ","558.3"
"12520","6910 ","253  ","Allergy","DIAPER OR NAPKIN RASH"," "," ","691.0"
"12521","6918 ","253  ","Allergy","OTHER ATOPIC DERMATITIS"," "," ","691.8"
"12522","6920 ","253  ","Allergy","DETERGENT DERMATITIS"," "," ","692.0"
"12523","6921 ","253  ","Allergy","OIL & GREASE DERMATITIS"," "," ","692.1"
"12524","6922 ","253  ","Allergy","SOLVENT DERMATITIS"," "," ","692.2"
"12525","6923 ","253  ","Allergy","TOPICAL MED DERMATITIS"," "," ","692.3"
"12526","6924 ","253  ","Allergy","CHEMICAL DERMATITIS NEC"," "," ","692.4"
"12527","6925 ","253  ","Allergy","TOPICAL FOOD DERMATITIS"," "," ","692.5"
"12528","6926 ","253  ","Allergy","DERMATITIS DUE TO PLANT"," "," ","692.6"
"12529","69270","253  ","Allergy","SOLAR DERMATITIS NOS"," "," ","692.70"
"12530","69271","253  ","Allergy","SUNBURN"," "," ","692.71"
"12531","69272","253  ","Allergy","ACUTE SOLAR DERMATITIS (Begin 1992)"," "," ","692.72"
"12532","69273","253  ","Allergy","ACTINIC RETICULOID (Begin 1992)"," "," ","692.73"
"12533","69274","253  ","Allergy","OTH CHRON SOLAR DERMATI (Begin 1992)"," "," ","692.74"
"12534","69279","253  ","Allergy","SOLAR DERMATITIS NEC"," "," ","692.79"
"12535","69281","253  ","Allergy","COSMETIC DERMATITIS"," "," ","692.81"
"12536","69282","253  ","Allergy","OTH RADIATION DERMATITIS (Begin 1992)"," "," ","692.82"
"12537","69283","253  ","Allergy","METAL DERMATITIS (Begin 1992)"," "," ","692.83"
"12538","69284","253  ","Allergy","CONTACT DRMATITIS-ANIMAL (Begin 2004)"," "," ","692.84"
"12539","69289","253  ","Allergy","DERMATITIS NEC"," "," ","692.89"
"12540","6929 ","253  ","Allergy","DERMATITIS NOS"," "," ","692.9"
"12541","6930 ","253  ","Allergy","DRUG DERMATITIS NOS"," "," ","693.0"
"12542","6931 ","253  ","Allergy","DERMAT D/T FOOD INGEST"," "," ","693.1"
"12543","6938 ","253  ","Allergy","DERMAT D/T INT AGENT NEC"," "," ","693.8"
"12544","6939 ","253  ","Allergy","DERMAT D/T INT AGENT NOS"," "," ","693.9"
"12545","7080 ","253  ","Allergy","ALLERGIC URTICARIA"," "," ","708.0"
"12546","7081 ","253  ","Allergy","IDIOPATHIC URTICARIA"," "," ","708.1"
"12547","7082 ","253  ","Allergy","URTICARIA FROM COLD/HEAT"," "," ","708.2"
"12548","7083 ","253  ","Allergy","DERMATOGRAPHIC URTICARIA"," "," ","708.3"
"12549","7084 ","253  ","Allergy","VIBRATORY URTICARIA"," "," ","708.4"
"12550","7085 ","253  ","Allergy","CHOLINERGIC URTICARIA"," "," ","708.5"
"12551","7088 ","253  ","Allergy","URTICARIA NEC"," "," ","708.8"
"12552","7089 ","253  ","Allergy","URTICARIA NOS"," "," ","708.9"
"12553","9950 ","253  ","Allergy","ANAPHYLACTIC SHOCK"," "," ","995.0"
"12554","9953 ","253  ","Allergy","ALLERGY- UNSPECIFIED"," "," ","995.3"
"12555","99560","253  ","Allergy","ANAPHYLACTIC SHOCK-UNSPEC FOOD (Begin 1993)"," "," ","995.60"
"12556","99561","253  ","Allergy","ANAPHYLACTIC SHOCK-PEANUTS (Begin 1993)"," "," ","995.61"
"12557","99562","253  ","Allergy","ANAPHYLACTIC SHOCK-CRUSTACEANS (Begin 1993)"," "," ","995.62"
"12558","99563","253  ","Allergy","ANAPHYLACTIC SHOCK-FRUITS/VEGS (Begin 1993)"," "," ","995.63"
"12559","99564","253  ","Allergy","ANAPHYLACTIC SHOCK-NUTS/SEEDS (Begin 1993)"," "," ","995.64"
"12560","99565","253  ","Allergy","ANAPHYLACTIC SHOCK-FISH (Begin 1993)"," "," ","995.65"
"12561","99566","253  ","Allergy","ANAPHYLACTIC SHOCK-FOOD ADDITIVES (Begin 1993)"," "," ","995.66"
"12562","99567","253  ","Allergy","ANAPHYLACTIC SHOCK-MILK PRODUCTS (Begin 1993)"," "," ","995.67"
"12563","99568","253  ","Allergy","ANAPHYLACTIC SHOCK-EGGS (Begin 1993)"," "," ","995.68"
"12564","99569","253  ","Allergy","ANAPHYLACTIC SHOCK-OTH SPEC FOOD (Begin 1993)"," "," ","995.69"
"12565","9957 ","253  ","Allergy","OTHER ADVERSE FOOD REACTIONS- NEC (Begin 2000)"," "," ","995.7"
"12566","V071 ","253  ","Allergy","DESENSITIZA TO ALLERGENS"," "," ","V07.1"
"12567","V1381","253  ","Allergy","Hx of anaphylaxis (Begin 2011)"," "," ","V13.81"
"12568","V140 ","253  ","Allergy","HX-PENICILLIN ALLERGY"," "," ","V14.0"
"12569","V141 ","253  ","Allergy","HX-ANTIBIOT ALLERGY NEC"," "," ","V14.1"
"12570","V142 ","253  ","Allergy","HX-SULFONAMIDES ALLERGY"," "," ","V14.2"
"12571","V143 ","253  ","Allergy","HX-ANTI-INFECT ALLERGY"," "," ","V14.3"
"12572","V144 ","253  ","Allergy","HX-ANESTHETIC ALLERGY"," "," ","V14.4"
"12573","V145 ","253  ","Allergy","HX-NARCOTIC ALLERGY"," "," ","V14.5"
"12574","V146 ","253  ","Allergy","HX-ANALGESIC ALLERGY"," "," ","V14.6"
"12575","V147 ","253  ","Allergy","HX-VACCINE ALLERGY"," "," ","V14.7"
"12576","V148 ","253  ","Allergy","HX-DRUG ALLERGY NEC"," "," ","V14.8"
"12577","V149 ","253  ","Allergy","HX-DRUG ALLERGY NOS"," "," ","V14.9"
"12578","V150 ","253  ","Allergy","HX OF ALLERGY NEC (End 2000)"," "," ","V15.0"
"12579","V1501","253  ","Allergy","ALLERGY TO PEANUTS (Begin 2000)"," "," ","V15.01"
"12580","V1502","253  ","Allergy","ALLERGY TO MILK PRODUCTS (Begin 2000)"," "," ","V15.02"
"12581","V1503","253  ","Allergy","ALLERGY TO EGGS (Begin 2000)"," "," ","V15.03"
"12582","V1504","253  ","Allergy","ALLERGY TO SEAFOOD (Begin 2000)"," "," ","V15.04"
"12583","V1505","253  ","Allergy","ALLERGY TO OTHER FOODS (Begin 2000)"," "," ","V15.05"
"12584","V1506","253  ","Allergy","ALLERGY TO INSECTS (Begin 2000)"," "," ","V15.06"
"12585","V1507","253  ","Allergy","ALLERGY TO LATEX (Begin 2000)"," "," ","V15.07"
"12586","V1508","253  ","Allergy","ALLERGY TO RADIOGRAPHIC DYE (Begin 2000)"," "," ","V15.08"
"12587","V1509","253  ","Allergy","ALLERGY OTHER THAN MEDICINAL AGENTS (Begin 2000)"," "," ","V15.09"
"12588","V727 ","253  ","Allergy","SKIN/SENSITIZATION TESTS"," "," ","V72.7"
"12589","V520 ","254  ","Rehab","FITTING ARTIFICIAL ARM"," "," ","V52.0"
"12590","V521 ","254  ","Rehab","FITTING ARTIFICIAL LEG"," "," ","V52.1"
"12591","V524 ","254  ","Rehab","FITTING BREAST PROSTHES"," "," ","V52.4"
"12592","V528 ","254  ","Rehab","FITTING PROSTHESIS NEC"," "," ","V52.8"
"12593","V529 ","254  ","Rehab","FITTING PROSTHESIS NOS"," "," ","V52.9"
"12594","V538 ","254  ","Rehab","ADJUSTMENT OF WHEELCHAIR"," "," ","V53.8"
"12595","V570 ","254  ","Rehab","BREATHING EXERCISES"," "," ","V57.0"
"12596","V571 ","254  ","Rehab","PHYSICAL THERAPY NEC"," "," ","V57.1"
"12597","V572 ","254  ","Rehab","OCCUPAT/VOCATION THERAPY (End 1994)"," "," ","V57.2"
"12598","V5721","254  ","Rehab","OCCUP THER ENCOUNTER (Begin 1994)"," "," ","V57.21"
"12599","V5722","254  ","Rehab","VOCATIONAL THER ENCOUNTER (Begin 1994)"," "," ","V57.22"
"12600","V573 ","254  ","Rehab","SPEECH THERAPY"," "," ","V57.3"
"12601","V574 ","254  ","Rehab","ORTHOPTIC TRAINING"," "," ","V57.4"
"12602","V5781","254  ","Rehab","ORTHOTIC TRAINING"," "," ","V57.81"
"12603","V5789","254  ","Rehab","REHABILITATION PROC NEC"," "," ","V57.89"
"12604","V579 ","254  ","Rehab","REHABILITATION PROC NOS"," "," ","V57.9"
"12605","V5882","254  ","Rehab","FIT ADJUST NONVASC CATH (Begin 1995)"," "," ","V58.82"
"12606","V200 ","255  ","Social admin","FOUNDLING HEALTH CARE"," "," ","V20.0"
"12607","V201 ","255  ","Social admin","CARE OF HEALTHY CHLD NEC"," "," ","V20.1"
"12608","V202 ","255  ","Social admin","ROUTIN CHILD HEALTH EXAM"," "," ","V20.2"
"12609","V2031","255  ","Social admin","Health supvsn nb <8 days (Begin 2009)"," "," ","V20.31"
"12610","V2032","255  ","Social admin","Health supv nb 8-28 days (Begin 2009)"," "," ","V20.32"
"12611","V600 ","255  ","Social admin","LACK OF HOUSING"," "," ","V60.0"
"12612","V601 ","255  ","Social admin","INADEQUATE HOUSING"," "," ","V60.1"
"12613","V602 ","255  ","Social admin","ECONOMIC PROBLEM"," "," ","V60.2"
"12614","V603 ","255  ","Social admin","PERSON LIVING ALONE"," "," ","V60.3"
"12615","V604 ","255  ","Social admin","NO FAMILY ABLE TO CARE"," "," ","V60.4"
"12616","V605 ","255  ","Social admin","HOLIDAY RELIEF CARE"," "," ","V60.5"
"12617","V606 ","255  ","Social admin","PERSON IN RESIDENT INST"," "," ","V60.6"
"12618","V608 ","255  ","Social admin","HOUSING/ECONO CIRCUM NEC (end 2009)"," "," ","V60.8"
"12619","V6081","255  ","Social admin","Foster care (status) (Begin 2009)"," "," ","V60.81"
"12620","V6089","255  ","Social admin","Housing/econo circum NEC (Begin 2009)"," "," ","V60.89"
"12621","V609 ","255  ","Social admin","HOUSING/ECONO CIRCUM NOS"," "," ","V60.9"
"12622","V610 ","255  ","Social admin","FAMILY DISRUPTION (end 2008)"," "," ","V61.0"
"12623","V6101","255  ","Social admin","FMILY DSRPT-FAM MILITARY (Begin 2008)"," "," ","V61.01"
"12624","V6102","255  ","Social admin","FMILY DSRPT-RET MILITARY (Begin 2008)"," "," ","V61.02"
"12625","V6103","255  ","Social admin","FMILY DSRPT- DIVORCE/SEP (Begin 2008)"," "," ","V61.03"
"12626","V6104","255  ","Social admin","FAMILY DSRPT-ESTRANGMEMT (Begin 2008)"," "," ","V61.04"
"12627","V6105","255  ","Social admin","FAMLY DSRPT-CHLD CUSTODY (Begin 2008)"," "," ","V61.05"
"12628","V6106","255  ","Social admin","FAMILY DSRPT-FOSTER CARE (Begin 2008)"," "," ","V61.06"
"12629","V6107","255  ","Social admin","Family dsrpt-death membr (Begin 2009)"," "," ","V61.07"
"12630","V6108","255  ","Social admin","Fmly dsrp-fam absnce NEC (Begin 2009)"," "," ","V61.08"
"12631","V6109","255  ","Social admin","FAMILY DISRUPTION NEC (Begin 2008)"," "," ","V61.09"
"12632","V611 ","255  ","Social admin","MARITAL PROBLEMS (End 1996)"," "," ","V61.1"
"12633","V6110","255  ","Social admin","COUNSEL MARITAL (Begin 1996)"," "," ","V61.10"
"12634","V6111","255  ","Social admin","COUNSEL ABUSE - VICTIM (Begin 1996)"," "," ","V61.11"
"12635","V6112","255  ","Social admin","COUNSEL ABUSE - PERP (Begin 1996)"," "," ","V61.12"
"12636","V6120","255  ","Social admin","PARENT-CHILD PROBLEM NOS"," "," ","V61.20"
"12637","V6121","255  ","Social admin","CHILD ABUSE"," "," ","V61.21"
"12638","V6122","255  ","Social admin","COUNSEL CHILD ABUSE (Begin 1996)"," "," ","V61.22"
"12639","V6123","255  ","Social admin","Cnsl prnt-biol chld prob (Begin 2009)"," "," ","V61.23"
"12640","V6124","255  ","Social admin","Cnsl prnt-adpt chld prob (Begin 2009)"," "," ","V61.24"
"12641","V6125","255  ","Social admin","Cnsl prnt-fstr chld prob (Begin 2009)"," "," ","V61.25"
"12642","V6129","255  ","Social admin","PARENT-CHILD PROBLEM NEC"," "," ","V61.29"
"12643","V613 ","255  ","Social admin","PROBLEM W AGED PARENT"," "," ","V61.3"
"12644","V6141","255  ","Social admin","ALCOHOLISM IN FAMILY"," "," ","V61.41"
"12645","V6142","255  ","Social admin","Substance abuse-family (Begin 2009)"," "," ","V61.42"
"12646","V6149","255  ","Social admin","FAMILY HEALTH PROBL NEC"," "," ","V61.49"
"12647","V615 ","255  ","Social admin","MULTIPARITY"," "," ","V61.5"
"12648","V616 ","255  ","Social admin","ILLEGITIMATE PREGNANCY"," "," ","V61.6"
"12649","V617 ","255  ","Social admin","UNWANTED PREGNANCY NEC"," "," ","V61.7"
"12650","V618 ","255  ","Social admin","FAMILY CIRCUMSTANCES NEC"," "," ","V61.8"
"12651","V619 ","255  ","Social admin","FAMILY CIRCUMSTANCE NOS"," "," ","V61.9"
"12652","V620 ","255  ","Social admin","UNEMPLOYMENT"," "," ","V62.0"
"12653","V621 ","255  ","Social admin","ADVERSE EFF-WORK ENVIRON"," "," ","V62.1"
"12654","V622 ","255  ","Social admin","OCCUP CIRCUMSTANCES NEC (end 2008)"," "," ","V62.2"
"12655","V6221","255  ","Social admin","HX MILITARY DEPLOYMENT (Begin 2008)"," "," ","V62.21"
"12656","V6222","255  ","Social admin","HX RETRN MILITARY DEPLOY (Begin 2008)"," "," ","V62.22"
"12657","V6229","255  ","Social admin","OCCUPATIONL CIRCUMST NEC (Begin 2008)"," "," ","V62.29"
"12658","V623 ","255  ","Social admin","EDUCATIONAL CIRCUMSTANCE"," "," ","V62.3"
"12659","V624 ","255  ","Social admin","SOCIAL MALADJUSTMENT"," "," ","V62.4"
"12660","V625 ","255  ","Social admin","LEGAL CIRCUMSTANCES"," "," ","V62.5"
"12661","V626 ","255  ","Social admin","REFUSAL OF TREATMENT"," "," ","V62.6"
"12662","V6281","255  ","Social admin","INTERPERSONAL PROBL NEC"," "," ","V62.81"
"12663","V6282","255  ","Social admin","BEREAVEMENT- UNCOMPLICAT"," "," ","V62.82"
"12664","V6283","255  ","Social admin","COUNSEL SEX ABUSE (Begin 1996)"," "," ","V62.83"
"12665","V6289","255  ","Social admin","PSYCHOLOGICAL STRESS NEC"," "," ","V62.89"
"12666","V629 ","255  ","Social admin","PSYCHOSOCIAL CIRCUM NOS"," "," ","V62.9"
"12667","V630 ","255  ","Social admin","HOME REMOTE FROM HOSPITL"," "," ","V63.0"
"12668","V631 ","255  ","Social admin","NO MEDICAL SERV IN HOME"," "," ","V63.1"
"12669","V632 ","255  ","Social admin","WAIT ADM TO OTH FACILITY"," "," ","V63.2"
"12670","V638 ","255  ","Social admin","NO MED FACILITIES NEC"," "," ","V63.8"
"12671","V639 ","255  ","Social admin","NO MED FACILITIES NOS"," "," ","V63.9"
"12672","V650 ","255  ","Social admin","HEALTHY PERSON W SICK"," "," ","V65.0"
"12673","V651 ","255  ","Social admin","PERSON CONSULT FOR ANOTH (End 2003)"," "," ","V65.1"
"12674","V6511","255  ","Social admin","PEDIATRIC PRE-BIRTH VISIT FOR EXPECTANT MOTHE (Begin 2003)"," "," ","V65.11"
"12675","V6519","255  ","Social admin","OTHER PERSON CONSULTING ON BEHALF OF ANOTHER (Begin 2003)"," "," ","V65.19"
"12676","V652 ","255  ","Social admin","PERSON FEIGNING ILLNESS"," "," ","V65.2"
"12677","V653 ","255  ","Social admin","DIETARY SURVEIL/COUNSEL"," "," ","V65.3"
"12678","V654 ","255  ","Social admin","COUNSELING NEC (End 1994)"," "," ","V65.4"
"12679","V6540","255  ","Social admin","COUNSELING NOS (Begin 1994)"," "," ","V65.40"
"12680","V6541","255  ","Social admin","EXERCISE COUNSELING (Begin 1994)"," "," ","V65.41"
"12681","V6543","255  ","Social admin","INJURY PREVENTION COUNSELING (Begin 1994)"," "," ","V65.43"
"12682","V6544","255  ","Social admin","HIV COUNSELING (Begin 1994)"," "," ","V65.44"
"12683","V6545","255  ","Social admin","STD COUNSELING (Begin 1994)"," "," ","V65.45"
